X,Y,OBJECTID,SAMPLE_DATE,TIME,TIMEZONE,DEPTH,LOCATION,LATITUDE,LONGITUDE,NAME,COUNT_,HAB_ID
514112.594900001,510415.1027,2375500,2025/05/29 00:00:00+00,,,0.5,"Pine Island; 11 mi W of",28.595,-82.831,Karenia brevis,0,HABW250530-012
502213.227899998,509197.5834,2375501,2025/05/29 00:00:00+00,,,0.5,"Eagle Nest Island; 19 mi W of",28.585,-82.953,Karenia brevis,0,HABW250530-013
540436.090500001,370379.8928,2375502,2025/05/29 00:00:00+00,09:50:00,EDT,0.5,Bay Dock (Sarasota Bay),27.3316,-82.5779,Karenia brevis,0,HABW250530-014
540287.1928,370616.9314,2375503,2025/05/29 00:00:00+00,10:00:00,EDT,0.5,New Pass Dock (Sarasota Bay),27.33375,-82.57938,Karenia brevis,0,HABW250530-015
534638.4001,417868.0779,2375504,2025/06/02 00:00:00+00,09:06:00,EDT,0.5,"FWRI Peninsula; SE tip of (Bayboro Harbor)",27.759803,-82.631267,Karenia brevis,0,HABW250602-001
534638.4001,417868.0779,2375505,2025/06/02 00:00:00+00,09:07:00,EDT,4.2,"FWRI Peninsula; SE tip of (Bayboro Harbor)",27.759803,-82.631267,Karenia brevis,0,HABW250602-002
633847.964400001,81640.0264999997,2375506,2025/05/30 00:00:00+00,10:10:00,EDT,0.5,"Snipe Point; 1.5 mi NW of",24.717,-81.687,Karenia brevis,0,HABW250602-003
630798.848999999,82470.1420999998,2375507,2025/05/30 00:00:00+00,10:49:00,EDT,0.5,"Snipe Point; 3.3 mi NW of",24.725,-81.717,Karenia brevis,0,HABW250602-004
627543.9518,83518.9819,2375508,2025/05/30 00:00:00+00,11:33:00,EDT,0.5,"Snipe Point; 5.4 mi NW of",24.735,-81.749,Karenia brevis,0,HABW250602-005
625090.134399999,85026.5942000002,2375509,2025/05/30 00:00:00+00,12:15:00,EDT,0.5,"Snipe Point; 7.2 mi NW of",24.749,-81.773,Karenia brevis,0,HABW250602-006
657010.079700001,101056.7829,2375510,2025/05/29 00:00:00+00,15:21:00,EDT,0.5,"Upper Harbor Key; 5.2 mi N of",24.888,-81.454,Karenia brevis,0,HABW250602-007
656439.170899998,104260.8891,2375511,2025/05/29 00:00:00+00,14:35:00,EDT,0.5,"Upper Harbor Key; 7.2 mi N of",24.917,-81.459,Karenia brevis,0,HABW250602-008
655285.984200001,106344.1797,2375512,2025/05/29 00:00:00+00,13:45:00,EDT,0.5,"Content Keys; 9.2 mi N of",24.936,-81.47,Karenia brevis,0,HABW250602-009
653310.3871,109187.1195,2375513,2025/05/29 00:00:00+00,12:45:00,EDT,0.5,"Content Passage; 11 mi N of",24.962,-81.489,Karenia brevis,0,HABW250602-010
778972.687399998,355194.2368,2375514,2025/05/30 00:00:00+00,17:40:00,EDT,0.5,Cove Road Park (Great Pocket),27.149102,-80.168247,Karenia brevis,0,HABW250602-011
763526.546500001,136416.5382,2375515,2025/05/29 00:00:00+00,13:05:00,EDT,0.5,"Gilberts Resort Drive; S of (Blackwater Sound)",25.182817,-80.389083,Karenia brevis,0,HABW250602-012
763122.004500002,132797.1261,2375516,2025/05/29 00:00:00+00,13:39:00,EDT,0.5,Rowells Waterfront Park (Blackwater Sound),25.1503,-80.39415,Karenia brevis,0,HABW250602-013
753459.094099998,118570.2602,2375517,2025/05/29 00:00:00+00,14:13:00,EDT,0.5,Harry Harris Park,25.024567,-80.494067,Karenia brevis,0,HABW250602-014
762063.572500002,129989.0295,2375518,2025/05/29 00:00:00+00,14:47:00,EDT,0.5,Cannon Beach (Largo Sound),25.125267,-80.405467,Karenia brevis,0,HABW250602-015
765765.9641,135167.6259,2375519,2025/05/29 00:00:00+00,15:09:00,EDT,0.5,"Garden Cove Drive; E of (Garden Cove)",25.170967,-80.367217,Karenia brevis,0,HABW250602-016
765706.627700001,147884.5225,2375520,2025/05/29 00:00:00+00,15:33:00,EDT,0.5,Little Card Sound,25.2856,-80.364083,Karenia brevis,0,HABW250602-017
534255.223499998,399727.8494,2375521,2025/06/02 00:00:00+00,08:05:00,EDT,0.5,"Skyway Fishing Pier; South (Lower Tampa Bay)",27.5965,-82.6372,Karenia brevis,0,HABW250602-018
536474.075599998,398488.7622,2375522,2025/06/02 00:00:00+00,08:19:00,EDT,0.5,Fletcher Point (Lower Tampa Bay),27.58512,-82.61482,Karenia brevis,0,HABW250602-019
532899.667199999,388540.9007,2375523,2025/06/02 00:00:00+00,09:18:00,EDT,0.5,Palma Sola Bay Bridge,27.4959,-82.6522,Karenia brevis,0,HABW250602-020
529396.8631,383172.6318,2375524,2025/06/02 00:00:00+00,10:45:00,EDT,0.5,Longboat Pass Boat Ramp (Sarasota Bay),27.4479,-82.6883,Karenia brevis,0,HABW250602-021
524174.4219,393179.5007,2375525,2025/06/02 00:00:00+00,10:02:00,EDT,0.5,Anna Maria Island Rod & Reel Pier (Lower Tampa Bay),27.5385,-82.7402,Karenia brevis,0,HABW250602-022
514634.8565,441861.8973,2375526,2025/06/02 00:00:00+00,10:13:00,EDT,0.5,Clearwater Beach Pier 60,27.9777,-82.8323,Karenia brevis,0,HABW250602-023
516101.876400001,423484.4676,2375527,2025/06/02 00:00:00+00,11:07:00,EDT,0.5,La Contessa Pier,27.8121,-82.81915,Karenia brevis,0,HABW250602-024
524197.909400001,401486.5799,2375528,2025/06/02 00:00:00+00,11:59:00,EDT,0.5,"Mullet Key; Gulf Pier",27.6133,-82.7391,Karenia brevis,0,HABW250602-025
528904.193399999,412463.5663,2375529,2025/06/02 00:00:00+00,12:34:00,EDT,0.5,Wallace Cove (Boca Ciega Bay),27.7117,-82.69014,Karenia brevis,0,HABW250602-026
525456.319899999,437856.6227,2375530,2025/06/02 00:00:00+00,09:03:00,EDT,0.5,"Via Cipriani; dock S of (Old Tampa Bay)",27.94067,-82.7225,Karenia brevis,0,HABW250602-027
523272.835999999,419812.5906,2375531,2025/06/02 00:00:00+00,08:07:00,EDT,0.5,"Country Club Road North; SW of (Boca Ciega Bay)",27.7784,-82.7466,Karenia brevis,0,HABW250602-028
788664.585299999,234318.2602,2375532,2025/05/30 00:00:00+00,13:47:00,EDT,1,Dania Beach Fishing Pier,26.058006,-80.10887,Karenia brevis,0,HABW250602-029
790294.9166,254022.6038,2375533,2025/05/30 00:00:00+00,10:42:00,EDT,1,Pompano Beach Fisher Family Pier,26.235,-80.0863,Karenia brevis,0,HABW250602-030
791367.725099999,263105.1565,2375534,2025/05/30 00:00:00+00,12:34:00,EDT,1,Deerfield Beach Fishing Pier,26.316484,-80.07265,Karenia brevis,0,HABW250602-031
477013.41,408465.9462,2375535,2025/04/11 00:00:00+00,,EST,0.5,"Shell Key; 29 mi W of",27.679667,-83.217667,Karenia brevis,0,HABW250414-040
712694.225000001,517119.0537,2375536,2025/04/14 00:00:00+00,10:49:00,EDT,0.2,Parrish Park Boat Ramp (Indian River),28.62365,-80.795517,Karenia brevis,0,HABW250415-001
718483.671500001,506468.1072,2375537,2025/04/14 00:00:00+00,11:24:00,EDT,0.2,"NASA Causeway; SE side of (Indian River)",28.52641,-80.7391,Karenia brevis,0,HABW250415-002
730884.5112,505374.8905,2375538,2025/04/14 00:00:00+00,11:43:00,EDT,0.2,"Roy D. Bridges Bridge; NW end of (Banana River)",28.51356,-80.6125,Karenia brevis,0,HABW250415-003
715954.427099999,500699.3342,2375539,2025/04/14 00:00:00+00,12:10:00,EDT,0.2,Port St. John Boat Ramp (Indian River),28.475083,-80.766533,Karenia brevis,0,HABW250415-004
726342.876899999,492823.6294,2375540,2025/04/14 00:00:00+00,12:30:00,EDT,0.2,Kelly Park (Banana River),28.4017,-80.66245,Karenia brevis,0,HABW250415-005
729802.829300001,487966.4765,2375541,2025/04/14 00:00:00+00,12:48:00,EDT,0.2,520 Slick Boat Ramp (Banana River),28.357133,-80.62844,Karenia brevis,0,HABW250415-006
731333.953299999,482664.5977,2375542,2025/04/14 00:00:00+00,13:05:00,EDT,0.2,Ramp Road Park Boat Ramp (Banana River),28.309033,-80.614283,Karenia brevis,0,HABW250415-007
730902.3521,463037.991,2375543,2025/04/14 00:00:00+00,13:39:00,EDT,0.2,Eau Gallie Pier (Indian River),28.13248,-80.62418,Karenia brevis,0,HABW250415-008
733910.3871,457562.4681,2375544,2025/04/14 00:00:00+00,13:58:00,EDT,0.2,"Geiger Point; Melbourne Causeway at (Indian River)",28.08245,-80.59505,Karenia brevis,0,HABW250415-009
731335.451000001,487253.7945,2375545,2025/04/14 00:00:00+00,09:06:00,EDT,0.5,Diamond Bay (Banana River),28.35034,-80.61298,Karenia brevis,0,HABW250415-010
280397.215,631289.2773,2375546,2025/04/14 00:00:00+00,10:15:00,EDT,0.5,"Neptune Street; N of (Indian Lagoon)",29.683,-85.237667,Karenia brevis,0,HABW250415-011
281939.155999999,631173.9741,2375547,2025/04/14 00:00:00+00,10:40:00,EDT,0.5,Indian Pass (St. Vincent Sound),29.6821,-85.2217,Karenia brevis,0,HABW250415-012
519462.043200001,395143.4378,2375548,2025/04/14 00:00:00+00,12:49:00,EDT,0.5,"Egmont Key; 2.3 mi SW of",27.55661,-82.78781,Karenia brevis,0,HABW250415-013
235206.7586,691915.0043,2375549,2025/04/14 00:00:00+00,09:16:00,CDT,0.3,"West Bay Point; SE of (North Bay)",30.224222,-85.713972,Karenia brevis,0,HABW250415-014
519462.043200001,395143.4378,2375550,2025/04/14 00:00:00+00,12:49:00,EDT,6.8,"Egmont Key; 2.3 mi SW of",27.55661,-82.78781,Karenia brevis,0,HABW250415-015
519462.043200001,395143.4378,2375551,2025/04/14 00:00:00+00,12:49:00,EDT,0.5,"Egmont Key; 2.3 mi SW of",27.55661,-82.78781,Karenia brevis,0,HABW250415-016
528065.7194,399949.7636,2375552,2025/04/14 00:00:00+00,11:40:00,EDT,0.5,"Mullet Key; 1.8 mi S of (Lower Tampa Bay)",27.5991,-82.7,Karenia brevis,0,HABW250415-017
528065.7194,399949.7636,2375553,2025/04/14 00:00:00+00,11:40:00,EDT,8,"Mullet Key; 1.8 mi S of (Lower Tampa Bay)",27.5991,-82.7,Karenia brevis,0,HABW250415-018
535686.348700002,403908.3524,2375554,2025/04/14 00:00:00+00,11:10:00,EDT,0.5,"North Skyway Fishing Pier; 2.7 mi E of (Lower Tampa Bay)",27.634,-82.6222,Karenia brevis,0,HABW250415-019
535686.348700002,403908.3524,2375555,2025/04/14 00:00:00+00,11:10:00,EDT,8.6,"North Skyway Fishing Pier; 2.7 mi E of (Lower Tampa Bay)",27.634,-82.6222,Karenia brevis,0,HABW250415-020
539793.319200002,409041.3653,2375556,2025/04/14 00:00:00+00,10:41:00,EDT,0.5,"Beacon Key; 2.7 mi W of (Middle Tampa Bay)",27.6798,-82.5799,Karenia brevis,0,HABW250415-021
539793.319200002,409041.3653,2375557,2025/04/14 00:00:00+00,10:41:00,EDT,6.6,"Beacon Key; 2.7 mi W of (Middle Tampa Bay)",27.6798,-82.5799,Karenia brevis,0,HABW250415-022
544637.952,414739.919,2375558,2025/04/14 00:00:00+00,10:00:00,EDT,0.5,"Sand Key; 2.2 mi NW of (Middle Tampa Bay)",27.7306,-82.53,Karenia brevis,0,HABW250415-023
544637.952,414739.919,2375559,2025/04/14 00:00:00+00,10:00:00,EDT,8.2,"Sand Key; 2.2 mi NW of (Middle Tampa Bay)",27.7306,-82.53,Karenia brevis,0,HABW250415-024
238116.471099999,695501.024,2375560,2025/04/14 00:00:00+00,09:28:00,CDT,0.3,"Little Oyster Bar Point; NW of (North Bay)",30.256889,-85.684222,Karenia brevis,0,HABW250415-025
545511.728799999,420647.6532,2375561,2025/04/14 00:00:00+00,09:27:00,EDT,0.5,"MacDill AFB; 3.2 mi S of (Middle Tampa Bay)",27.7837,-82.5204,Karenia brevis,0,HABW250415-026
545511.728799999,420647.6532,2375562,2025/04/14 00:00:00+00,09:27:00,EDT,16.8,"MacDill AFB; 3.2 mi S of (Middle Tampa Bay)",27.7837,-82.5204,Karenia brevis,0,HABW250415-027
536520.243900001,414701.3907,2375563,2025/04/14 00:00:00+00,10:22:00,EDT,0.5,"Coquina Key; E of (Middle Tampa Bay)",27.7311,-82.6125,Karenia brevis,0,HABW250415-028
241811.3402,695648.4915,2375564,2025/04/14 00:00:00+00,09:41:00,CDT,0.3,"Bailey Bridge; E of (North Bay)",30.258667,-85.645806,Karenia brevis,0,HABW250415-029
536520.243900001,414701.3907,2375565,2025/04/14 00:00:00+00,10:22:00,EDT,6.6,"Coquina Key; E of (Middle Tampa Bay)",27.7311,-82.6125,Karenia brevis,0,HABW250415-030
537104.417599998,409155.0711,2375566,2025/04/14 00:00:00+00,09:10:00,EDT,0.5,"Pinellas Point; 2.5 mi SE of (Middle Tampa Bay)",27.6811,-82.6072,Karenia brevis,0,HABW250415-031
537104.417599998,409155.0711,2375567,2025/04/14 00:00:00+00,09:10:00,EDT,5.4,"Pinellas Point; 2.5 mi SE of (Middle Tampa Bay)",27.6811,-82.6072,Karenia brevis,0,HABW250415-032
183990.502700001,721462.5309,2375568,2025/04/14 00:00:00+00,11:29:00,CDT,0.3,"Basin Bayou; S of (Choctawhatchee Bay)",30.483,-86.252167,Karenia brevis,0,HABW250415-033
540436.090500001,370379.8928,2375569,2025/04/15 00:00:00+00,10:00:00,EDT,0.5,Bay Dock (Sarasota Bay),27.3316,-82.5779,Karenia brevis,0,HABW250415-034
190434.372499999,717119.6295,2375570,2025/04/14 00:00:00+00,11:04:00,CDT,0.3,"Motes Point; S of (Choctawhatchee Bay)",30.444917,-86.184194,Karenia brevis,0,HABW250415-035
540287.1928,370616.9314,2375571,2025/04/15 00:00:00+00,10:06:00,EDT,0.5,New Pass Dock (Sarasota Bay),27.33375,-82.57938,Karenia brevis,0,HABW250415-036
188808.390000001,712499.0117,2375572,2025/04/14 00:00:00+00,12:13:00,CDT,0.3,"Harstvedt Road; NE of (Choctawhatchee Bay)",30.403028,-86.200278,Karenia brevis,0,HABW250415-037
627122.086100001,214041.354,2375573,2025/04/14 00:00:00+00,08:20:00,EDT,0.5,South Marco Beach,25.9117,-81.7294,Karenia brevis,0,HABW250415-038
615674.815000001,257468.9957,2375574,2025/04/14 00:00:00+00,10:04:00,EDT,0.5,Barefoot Beach State Preserve,26.30481,-81.8362,Karenia brevis,0,HABW250415-039
617013.643100001,251824.5491,2375575,2025/04/14 00:00:00+00,10:46:00,EDT,0.5,Vanderbilt Beach,26.25375,-81.82377,Karenia brevis,0,HABW250415-040
617789.910500001,246682.1484,2375576,2025/04/14 00:00:00+00,11:16:00,EDT,0.5,Seagate,26.2073,-81.8169,Karenia brevis,0,HABW250415-041
618956.794,238300.1817,2375577,2025/04/14 00:00:00+00,11:59:00,EDT,0.5,Naples Pier,26.1316,-81.8067,Karenia brevis,0,HABW250415-042
664519.425099999,188961.853,2375578,2025/04/11 00:00:00+00,11:30:00,EDT,0.5,"Pavilion Key; 1 mi SW of",25.679,-81.361,Karenia brevis,0,HABW250415-043
653538.238200001,181740.9034,2375579,2025/04/11 00:00:00+00,15:00:00,EDT,0.5,"Pavilion Key; 9.1 mi SW of",25.616,-81.472,Karenia brevis,0,HABW250415-044
613989.772799999,223606.3421,2375580,2025/04/14 00:00:00+00,10:11:00,EDT,0.5,"Marco Island; 7.2 mi NW of",26,-81.859,Karenia brevis,0,HABW250415-045
603864.7502,213224.3817,2375581,2025/04/14 00:00:00+00,11:59:00,EDT,0.5,"Caxambas Pass; 15 mi W of",25.908,-81.962,Karenia brevis,0,HABW250415-046
788981.493900001,332869.6486,2375582,2025/04/13 00:00:00+00,09:30:00,EDT,2.6,Jupiter Inlet (Loxahatchee River),26.9453,-80.0743,Karenia brevis,0,HABW250415-047
151191.050900001,712116.9275,2375583,2025/04/14 00:00:00+00,08:06:00,CDT,0.5,"Okaloosa Island Pier; E of",30.393,-86.592,Karenia brevis,0,HABW250415-048
168898.622400001,710259.3845,2375584,2025/04/14 00:00:00+00,08:52:00,CDT,0.5,James Lee Park,30.3795,-86.4072,Karenia brevis,333,HABW250415-049
518561.5088,423163.9906,2375585,2025/04/13 00:00:00+00,07:25:00,EDT,0.2,"Tom Stuart Causeway; N of (Boca Ciega Bay)",27.809,-82.794167,Karenia brevis,0,HABW250415-050
186039.366500001,712087.2157,2375586,2025/04/09 00:00:00+00,08:00:00,EDT,0.5,Hogtown Bayou Park,30.39887,-86.229043,Karenia brevis,0,HABW250415-051
185996.233899999,712075.2307,2375587,2025/04/09 00:00:00+00,09:00:00,EDT,0.5,Cessna Landing Park (Hogtown Bayou),30.398755,-86.22949,Karenia brevis,0,HABW250415-052
729787.4221,465009.4958,2375588,2025/04/13 00:00:00+00,,EDT,0.5,"Tropic; SW of (Indian River)",28.1505,-80.635,Karenia brevis,0,HABW250415-053
500019.092999998,420109.3794,2375589,2025/04/11 00:00:00+00,11:04:00,EDT,0.5,"Johns Pass; 12 mi W of",27.783,-82.983,Karenia brevis,0,HABW250415-054
517564.203499999,416157.6511,2375590,2025/04/11 00:00:00+00,14:25:00,EDT,0.5,"Sunset Beach; 2.7 mi W of",27.746,-82.805,Karenia brevis,0,HABW250415-055
529746.719500002,390602.4126,2375591,2025/04/15 00:00:00+00,09:46:00,EDT,0.2,Mead Point (Lower Tampa Bay),27.51477,-82.68395,Karenia brevis,0,HABW250416-001
527752.5244,392254.0841,2375592,2025/04/15 00:00:00+00,09:54:00,EDT,0.2,"School Key; NE of (Lower Tampa Bay)",27.529833,-82.704,Karenia brevis,0,HABW250416-002
535061.036600001,399320.3237,2375593,2025/04/15 00:00:00+00,10:17:00,EDT,0.2,"South Skyway Causeway; NE end of (Lower Tampa Bay)",27.59275,-82.629067,Karenia brevis,0,HABW250416-003
536064.310199998,398741.0373,2375594,2025/04/15 00:00:00+00,11:05:00,EDT,0.2,"South Skyway Rest Area; NW of (Lower Tampa Bay)",27.587433,-82.61895,Karenia brevis,0,HABW250416-004
540021.069699999,403803.9686,2375595,2025/04/15 00:00:00+00,10:29:00,EDT,0.2,"Little Redfish Creek; 1.1 mi NW of (Lower Tampa Bay)",27.632617,-82.5782,Karenia brevis,0,HABW250416-005
538787.936099999,399669.289,2375596,2025/04/15 00:00:00+00,10:54:00,EDT,0.2,"Joe Island; N of (Lower Tampa Bay)",27.595514,-82.5912,Karenia brevis,0,HABW250416-006
636911.215599999,210873.8367,2375597,2025/04/15 00:00:00+00,10:15:00,EDT,0.2,"Coon Key; S of (Gullivan Bay)",25.8815,-81.632167,Karenia brevis,0,HABW250416-007
639223.710700002,212046.8179,2375598,2025/04/15 00:00:00+00,10:45:00,EDT,0.2,"Shell Key; S of (Gullivan Bay)",25.891667,-81.608833,Karenia brevis,0,HABW250416-008
647732.053199999,207775.4593,2375599,2025/04/15 00:00:00+00,11:39:00,EDT,0.2,"Round Key; N of (Fakahatchee Pass)",25.851667,-81.524667,Karenia brevis,0,HABW250416-009
635915.472399998,206249.1052,2375600,2025/04/15 00:00:00+00,12:09:00,EDT,0.2,"Cape Romano; 2.3 mi E of (Gullivan Bay)",25.84,-81.643,Karenia brevis,0,HABW250416-010
633847.964400001,81640.0264999997,2375601,2025/04/08 00:00:00+00,13:02:00,EDT,0.5,"Snipe Point; 1.5 mi NW of",24.717,-81.687,Karenia brevis,0,HABW250416-011
630798.848999999,82470.1420999998,2375602,2025/04/08 00:00:00+00,14:30:00,EDT,0.5,"Snipe Point; 3.3 mi NW of",24.725,-81.717,Karenia brevis,0,HABW250416-012
627543.9518,83518.9819,2375603,2025/04/08 00:00:00+00,15:52:00,EDT,0.5,"Snipe Point; 5.4 mi NW of",24.735,-81.749,Karenia brevis,0,HABW250416-013
625090.134399999,85026.5942000002,2375604,2025/04/08 00:00:00+00,16:55:00,EDT,0.5,"Snipe Point; 7.2 mi NW of",24.749,-81.773,Karenia brevis,0,HABW250416-014
657010.079700001,101056.7829,2375605,2025/04/13 00:00:00+00,11:45:00,EDT,0.5,"Upper Harbor Key; 5.2 mi N of",24.888,-81.454,Karenia brevis,0,HABW250416-015
656439.170899998,104260.8891,2375606,2025/04/13 00:00:00+00,13:07:00,EDT,0.5,"Upper Harbor Key; 7.2 mi N of",24.917,-81.459,Karenia brevis,0,HABW250416-016
655285.984200001,106344.1797,2375607,2025/04/13 00:00:00+00,14:35:00,EDT,0.5,"Content Keys; 9.2 mi N of",24.936,-81.47,Karenia brevis,0,HABW250416-017
653310.3871,109187.1195,2375608,2025/04/13 00:00:00+00,15:55:00,EDT,0.5,"Content Passage; 11 mi N of",24.962,-81.489,Karenia brevis,0,HABW250416-018
591608.483800001,312268.1528,2375609,2025/04/15 00:00:00+00,10:12:00,EDT,1.6,"Key Point; NW of (Charlotte Harbor)",26.802,-82.069,Karenia brevis,0,HABW250416-019
583714.293499999,315533.5822,2375610,2025/04/15 00:00:00+00,10:32:00,EDT,1.2,"Sister Ponds Creek; E of (Charlotte Harbor)",26.8325,-82.14805,Karenia brevis,0,HABW250416-020
591399.399,292612.7762,2375611,2025/04/15 00:00:00+00,12:02:00,EDT,1.6,"Porpoise Point Island; SW of (Matlacha Pass)",26.625,-82.0742,Karenia brevis,0,HABW250416-021
591885.252099998,285703.6758,2375612,2025/04/15 00:00:00+00,11:40:00,EDT,1.4,"Deer Stop Keys; SW of (Matlacha Pass)",26.5627,-82.0704,Karenia brevis,0,HABW250416-022
576575.348700002,259641.2387,2375613,2025/05/15 00:00:00+00,12:01:00,EDT,6.5,"Barefoot Beach; 24 mi W of",26.33,-82.2281,Karenia brevis,0,HABW250519-014
576575.348700002,259641.2387,2375614,2025/05/15 00:00:00+00,12:00:00,EDT,12.9,"Barefoot Beach; 24 mi W of",26.33,-82.2281,Karenia brevis,0,HABW250519-015
561074.747400001,246907.6118,2375615,2025/05/15 00:00:00+00,11:09:00,EDT,0.5,"Clam Pass; 35 mi W of",26.2172,-82.3853,Karenia brevis,0,HABW250519-016
561074.747400001,246907.6118,2375616,2025/05/15 00:00:00+00,11:13:00,EDT,8.7,"Clam Pass; 35 mi W of",26.2172,-82.3853,Karenia brevis,0,HABW250519-017
561074.747400001,246907.6118,2375617,2025/05/15 00:00:00+00,11:12:00,EDT,17.5,"Clam Pass; 35 mi W of",26.2172,-82.3853,Karenia brevis,0,HABW250519-018
544856.629099999,233875.5819,2375618,2025/05/15 00:00:00+00,10:18:00,EDT,0.5,"Gordon Pass; 47 mi W of",26.1016,-82.5494,Karenia brevis,0,HABW250519-019
544856.629099999,233875.5819,2375619,2025/05/15 00:00:00+00,10:23:00,EDT,12.4,"Gordon Pass; 47 mi W of",26.1016,-82.5494,Karenia brevis,0,HABW250519-020
544856.629099999,233875.5819,2375620,2025/05/15 00:00:00+00,10:21:00,EDT,24.1,"Gordon Pass; 47 mi W of",26.1016,-82.5494,Karenia brevis,0,HABW250519-021
529507.913800001,221430.2529,2375621,2025/05/15 00:00:00+00,09:24:00,EDT,0.5,"Big Marco Pass; 60 mi W of",25.991,-82.7044,Karenia brevis,0,HABW250519-022
529507.913800001,221430.2529,2375622,2025/05/15 00:00:00+00,09:29:00,EDT,17.2,"Big Marco Pass; 60 mi W of",25.991,-82.7044,Karenia brevis,0,HABW250519-023
529507.913800001,221430.2529,2375623,2025/05/15 00:00:00+00,09:27:00,EDT,35.8,"Big Marco Pass; 60 mi W of",25.991,-82.7044,Karenia brevis,0,HABW250519-024
507615.554099999,203076.5349,2375624,2025/05/15 00:00:00+00,08:18:00,EDT,0.5,"Cape Romano; 78 mi W of",25.8275,-82.925,Karenia brevis,0,HABW250519-025
507615.554099999,203076.5349,2375625,2025/05/15 00:00:00+00,08:24:00,EDT,23,"Cape Romano; 78 mi W of",25.8275,-82.925,Karenia brevis,0,HABW250519-026
507615.554099999,203076.5349,2375626,2025/05/15 00:00:00+00,08:22:00,EDT,47,"Cape Romano; 78 mi W of",25.8275,-82.925,Karenia brevis,0,HABW250519-027
534638.4001,417868.0779,2375627,2025/05/19 00:00:00+00,12:21:00,EDT,0.5,"FWRI Peninsula; SE tip of (Bayboro Harbor)",27.759803,-82.631267,Karenia brevis,0,HABW250519-028
534638.4001,417868.0779,2375628,2025/05/19 00:00:00+00,12:25:00,EDT,4.3,"FWRI Peninsula; SE tip of (Bayboro Harbor)",27.759803,-82.631267,Karenia brevis,0,HABW250519-029
514634.8565,441861.8973,2375629,2025/05/19 00:00:00+00,09:53:00,EDT,0.5,Clearwater Beach Pier 60,27.9777,-82.8323,Karenia brevis,0,HABW250519-030
516101.876400001,423484.4676,2375630,2025/05/19 00:00:00+00,10:41:00,EDT,0.5,La Contessa Pier,27.8121,-82.81915,Karenia brevis,0,HABW250519-031
524197.909400001,401486.5799,2375631,2025/05/19 00:00:00+00,11:55:00,EDT,0.5,"Mullet Key; Gulf Pier",27.6133,-82.7391,Karenia brevis,0,HABW250519-032
528904.193399999,412463.5663,2375632,2025/05/19 00:00:00+00,12:27:00,EDT,0.5,Wallace Cove (Boca Ciega Bay),27.7117,-82.69014,Karenia brevis,0,HABW250519-033
525456.319899999,437856.6227,2375633,2025/05/19 00:00:00+00,09:15:00,EDT,0.5,"Via Cipriani; dock S of (Old Tampa Bay)",27.94067,-82.7225,Karenia brevis,0,HABW250519-034
523272.835999999,419812.5906,2375634,2025/05/19 00:00:00+00,08:26:00,EDT,0.5,"Country Club Road North; SW of (Boca Ciega Bay)",27.7784,-82.7466,Karenia brevis,0,HABW250519-035
534255.223499998,399727.8494,2375635,2025/05/19 00:00:00+00,08:15:00,EDT,0.5,"Skyway Fishing Pier; South (Lower Tampa Bay)",27.5965,-82.6372,Karenia brevis,0,HABW250519-036
536474.075599998,398488.7622,2375636,2025/05/19 00:00:00+00,08:31:00,EDT,0.1,Fletcher Point (Lower Tampa Bay),27.58512,-82.61482,Karenia brevis,0,HABW250519-037
532899.667199999,388540.9007,2375637,2025/05/19 00:00:00+00,09:41:00,EDT,0.5,Palma Sola Bay Bridge,27.4959,-82.6522,Karenia brevis,0,HABW250519-038
529396.8631,383172.6318,2375638,2025/05/19 00:00:00+00,11:08:00,EDT,0.5,Longboat Pass Boat Ramp (Sarasota Bay),27.4479,-82.6883,Karenia brevis,0,HABW250519-039
524174.4219,393179.5007,2375639,2025/05/19 00:00:00+00,10:24:00,EDT,0.5,Anna Maria Island Rod & Reel Pier (Lower Tampa Bay),27.5385,-82.7402,Karenia brevis,0,HABW250519-040
535040.616300002,374935.1638,2375640,2025/05/19 00:00:00+00,08:55:00,EDT,0.5,Longboat Key Beach,27.37317,-82.63202,Karenia brevis,0,HABW250519-041
541968.924600001,369866.8538,2375641,2025/05/19 00:00:00+00,08:35:00,EDT,0.5,Ringling Causeway,27.32682,-82.56244,Karenia brevis,0,HABW250519-042
540080.280499998,368600.1299,2375642,2025/05/19 00:00:00+00,09:20:00,EDT,0.5,North Lido Beach,27.31561,-82.58171,Karenia brevis,0,HABW250519-043
540533.581500001,368093.4201,2375643,2025/05/19 00:00:00+00,09:45:00,EDT,0.5,Lido Beach Casino,27.311,-82.57718,Karenia brevis,0,HABW250519-044
541517.045499999,366681.1727,2375644,2025/05/19 00:00:00+00,10:00:00,EDT,0.5,South Lido Park,27.29818,-82.56739,Karenia brevis,0,HABW250519-045
542971.579300001,363033.5954,2375645,2025/05/19 00:00:00+00,10:40:00,EDT,0.5,Siesta Beach,27.26518,-82.5531,Karenia brevis,0,HABW250519-046
546590.088399999,357885.1741,2375646,2025/05/19 00:00:00+00,11:05:00,EDT,0.5,Turtle Beach,27.21843,-82.51711,Karenia brevis,0,HABW250519-047
551257.2053,347380.7693,2375647,2025/05/19 00:00:00+00,11:30:00,EDT,0.5,Nokomis Beach,27.12332,-82.47122,Karenia brevis,0,HABW250519-048
551506.756499998,346328.9635,2375648,2025/05/19 00:00:00+00,11:15:00,EDT,0.5,North Jetty,27.11382,-82.46883,Karenia brevis,0,HABW250519-049
